"Serviço destinado ao acolhimento e atendimento psicossocial em caráter preventivo, informativo e de orientação, promovendo o desenvolvimento e adaptação do discente ao contexto universitário.",SERVIÇO DESTINAR ACOLHIMENTO ATENDIMENTO PSICOSSOCIAL CARÁTER PREVENTIVO INFORMATIVO ORIENTAÇÃO PROMOVER&CARGO DESENVOLVIMENTO ADAPTAÇÃO DISCENTE CONTEXTO UNIVERSIDADE [PONTO],True,"Service intended for the reception and psychosocial care on a preventive, informative and guidance, promoting the development and adaptation of the student to the university context."
Tom é muito tímido.,TOM TÍMIDO(+) [PONTO],False,Tom is very shy.
Obter Consultas Normativas e Regulatórias do Regime Geral de Previdência Social,OBTER CONSULTA NORMATIVO REGULATÓRIA REGIME&GOVERNO GERAL PREVIDÊNCIA&SOCIAL,True,Obtain normative and regulatory consultations of the general social security regime
Localização: Campus da Liberdade - Redenção/Ceará,LOCALIZAÇÃO CAMPUS LIBERDADE REDENÇÃO&CIDADE CEARÁ&ESTADO,True,Location: Freedom Campus - Redemption/Ceará
"Ele se mudou com sua família para St John's Wood, Londres, em 1933, para escapar da ascensão do nazismo.",ELE MUDAR&CASA FAMÍLIA JOHNS WOOD LONDRES&CIDADE ANO&DATA 1933 ESCAPAR&FUGIR ASCENSÃO NAZISMO [PONTO],False,"He moved with his family to St John's Wood, London, in 1933, to escape the rise of Nazism."
"ENCCEJA , IFGOIANO , Certificado",ENCCEJA IFGOIANO CERTIFICADO,True,"ENCCEJA, IFGOIANO, CERTIFICATE"
Eu devo fazer isso agora.,EU DEVER&OBRIGAÇÃO FAZER AGORA [PONTO],False,I must do it now.
Eu disse: vão embora.,EU FALAR IR EMBORA&SAIR [PONTO],False,"I said, go away."
"As ETN cadastradas poderão emitir o atestado de treinamento náutico, documento obrigatório para a inscrição dos cidadãos no exame para habilitação nas categorias de Arrais Amador e Motonauta.",ETN CADASTRAR PODER&POSSIBILIDADE EMITIR ATESTADO&GOVERNO TREINAMENTO NÁUTICO DOCUMENTO&PAPEL OBRIGATÓRIO INSCRIÇÃO CIDADÃO EXAME HABILITAÇÃO CATEGORIA ARRAIS AMADOR MOTONAUTA [PONTO],True,"Registered ETN may issue the nautical training certificate, a mandatory document for the registration of citizens on the exam for qualification in the categories of amateur and motorcycle arrais."
Candidatar-se a bolsa de iniciação científica em pesquisa (PIBIC) - Fiocruz,CANDIDATO BOLSA&ESTUDO INICIAR CIENTÍFICO PESQUISA PIBIC FIOCRUZ,True,Apply for Scientific Initiation Scholarship in Research (PIBIC) - FIOCRUZ
"Demonstrativo do Resultado do Exercício - DRE contendo receitas e despesas separadas por área de atuação da entidade, se for o caso.",DEMONSTRAR RESULTADO EXERCÍCIO&ATIVIDADE DRE CONTER RECEITA&MONETÁRIA DESPESA SEPARAR ÁREA&MATEMÁTICA ATUAÇÃO ENTIDADE CASO&EVENTO [PONTO],True,"EXERCISE RESULT STATEMENT - DRE containing separate income and expenses by the entity's area of ​​activity, if applicable."
"Em caso de indisponibilidade do sistema, o usuário deverá realizar nova tentativa após o retorno do sistema ao ar.",INDISPONIBILIDADE SISTEMA USUÁRIO DEVER&OBRIGAÇÃO REALIZAR NOVO&RECENTE TENTAR APÓS RETORNAR SISTEMA [PONTO],True,"In case of unavailability of the system, the user must make a new attempt after the return of the air system."
"Em seguida, marque a conta do parcelamento que tem interesse em desistir e siga as orientações das telas seguintes.",SEGUIDA MARCAR&SINAL CONTA&BANCÁRIA PARCELAMENTO INTERESSE DESISTIR SEGUIR ORIENTAÇÃO TELA SEGUINTE&PRÓXIMO [PONTO],True,Then mark the installment account that is interested in giving up and follows the guidelines of the following screens.
Você me acordou.,VOCÊ ACORDAR&DESPERTAR EU [PONTO],False,You woke me up.
Eu lhe darei uma caneta.,1S_DAR_2S CANETA [PONTO],False,I will give you a pen.
Mande-me um cartão-postal.,MANDAR CARTÃO_POSTAL [PONTO],False,Send me a postcard.
"Soh senti falta do Eu Matei a Minha Mae, que acho que foi mais superestimado que Apenas o Fim.",SÓ&APENAS SENTIR SAUDADE EU MATAR MINHA MÃE ACHAR&PENSAR MAIS&QUANTIDADE SUPERESTIMADO APENAS FIM [PONTO],True,"Soh I missed the I killed my mother, which I think was more overwhelmed than just the end."
— Ahnan. ,OK [PONTO],True,- Ahnan.
Estou no controle.,EU CONTROLE [PONTO],False,I'm in control.
"Talvez Apolo, ele mesmo imutável e imortal, tenha se utilizado de um desses espíritos como mediadores, o qual, simplesmente, não estaria mais lá.",TALVEZ APOLO ELE IMUTÁVEL IMORTAL UTILIZAR ESPÍRITO MEDIADOR SIMPLESMENTE NÃO LÁ [PONTO],False,"Perhaps Apollo, himself, unchanging and immortal, used one of these spirits as mediators, who simply would no longer be there."
Escolher o curso,1S_ESCOLHER_2S CURSO&ESTUDAR,True,Choose the course
Um recetor de GPS a bordo pode mostrar as variações de altitude relativamente a um elipsoide (cujo centro coincide com o centro de massa terrestre) mas não a altitude ortométrica (relativa ao geoide).,RECETOR GPS BORDO PODER&POSSIBILIDADE MOSTRAR VARIAÇÃO ALTITUDE RELATIVAMENTE ELIPSOIDE CUJO CENTRO&POSIÇÃO COINCIDIR CENTRO&POSIÇÃO MASSA TERRESTRE NÃO_ALTITUDE ORTOMÉTRICA RELATIVO GEOIDE [PONTO],False,An onboard GPS receiver may show altitude variations in relation to an ellipsoid (whose center coincides with the center of terrestrial mass) but not orthometric altitude (geoid).
A instituição estadual ou municipal deve cadastrar proposta na Plataforma Mais Brasil e a instituição federal em sistema próprio de cadastro da Funasa.,INSTITUIÇÃO ESTADUAL OU MUNICIPAL DEVER&OBRIGAÇÃO CADASTRAR PROPOSTA PLATAFORMA&COMPUTADOR MAIS&QUANTIDADE BRASIL&PAÍS INSTITUIÇÃO FEDERAL SISTEMA PRÓPRIO CADASTRO FUNASA [PONTO],True,The state or municipal institution must register proposal on the Mais Brasil platform and the federal institution in its own registration system of FUNASA.
Eu preciso de um pouco de chá.,EU PRECISAR POUCO CHÁ [PONTO],False,I need a little tea.
"Se, por exemplo, os pais de uma pessoa concreta não tivessem se conhecido, certamente ela não teria existido.",EXEMPLO PAI MÃE PESSOA CONCRETA NÃO_TER CONHECER ELA NÃO EXISTIR [PONTO],False,"If, for example, the parents of a concrete person had not known, surely they would not have existed."
A Flaema não é apenas um evento para divulgar livros.,FLAEMA NÃO APENAS EVENTO DIVULGAR LIVRO [PONTO],True,Flaema is not just an event to promote books.
Tanto órgãos governamentais quanto entidades privadas sem fins lucrativos podem apresentar projetos. ,ÓRGÃO&INSTITUIÇÃO GOVERNAMENTAL TAMBÉM ENTIDADE&INSTITUIÇÃO PRIVADA&PARTICULAR SEM FIM LUCRATIVO PODER&POSSIBILIDADE APRESENTAR&MOSTRAR PROJETO&DOCUMENTO [PONTO],True,Both government agencies and non -profit private entities may present projects.
Faça um esboço de sua casa.,FAZER ESBOÇO CASA SUA [PONTO],False,Sketch your home.
Valor da inscrição será definido no edital do concurso - pagamento de GRU,VALOR INSCRIÇÃO DEFINIR EDITAL CONCURSO&COMPETIR PAGAMENTO GRU,True,Registration fee will be defined in the competition notice - GRU PAYMENT
Deus ajuda quem cedo madruga.,DEUS 1S_AJUDAR_2S PESSOA CEDO&TEMPO ACORDAR&DESPERTAR [PONTO],False,The early bird catches the worm.
"Durante os processos aeróbios de quebra de moléculas de glicose (Glicólise e Ciclo de Krebs) a produção energética é muito reduzida, ficando a energia oriunda dessa quebra armazenada nas coenzimas.",DURANTE PROCESSO AERÓBIO QUEBRAR&DESTRUIR MOLÉCULA GLICOSE GLICÓLISE CICLO KREB PRODUÇÃO ENERGÉTICA REDUZIR ENERGIA ORIUNDA QUEBRA ARMAZENAR COENZIMA [PONTO],False,"During the aerobic processes of glucose molecules (glycolysis and Krebs cycle) molecules, energy production is greatly reduced, with the energy from this breakdown in coenzymes."
Ganhei peso.,GANHAR PESO&CORPORAL [PONTO],False,I gained weight.
A segunda liga profissional feminina a ser criada nos Estados Unidos foi a WBA.,SEGUNDO&SEQUÊNCIA LIGA&GRUPO PROFISSIONAL FEMININO CRIAR&FUNDAR ESTADOS_UNIDOS&PAÍS WBA [PONTO],False,The second female professional league to be created in the United States was WBA.
Eu sei que tenho razão.,EU SABER TER RAZÃO [PONTO],False,I know I'm right.
V. informações relativas à capacidade técnica e gerencial do proponente para execução do objeto.,QUINTO&ORDINAL INFORMAÇÃO RELATIVO CAPACIDADE TÉCNICA GERENCIAL PROPONENTE EXECUÇÃO OBJETO [PONTO],True,V. Information related to the technical and managerial capacity of the proponent for the execution of the object.
Já tive o suficiente.,TER SUFICIENTE [PONTO],False,I've had enough.
Estou longe de ser feliz.,FELIZ DEMORAR [PONTO],False,I'm far from being happy.
Protocolar documentos junto ao IFSul,PROTOCOLAR DOCUMENTO&PAPEL JUNTO IFSUL,True,File documents with IFSUL
Tom não entrou em detalhes.,TOM NÃO_FALAR DETALHE [PONTO],False,Tom did not go into detail.
"A entidade deve destacar em seu relatório as atividades desenvolvidas, os seus objetivos, com a identificação clara de cada serviço, projeto, programa ou benefício socioassistencial, a metodologia utilizada, o público alvo atendido, o número de atendidos, sua capacidade de atendimento, os resultados obtidos e recursos humanos envolvidos.",ENTIDADE DEVER&OBRIGAÇÃO DESTACAR&SOBRESSAIR SEU RELATÓRIO ATIVIDADE DESENVOLVER SEU OBJETIVO IDENTIFICAÇÃO CLARO&CLAREZA CADA SERVIÇO PROJETO&EXECUTIVO PROGRAMA&PROJETO OU BENEFÍCIO SOCIOASSISTENCIAL METODOLOGIA UTILIZAR PÚBLICO&GRUPO ALVO&OBJETIVO ATENDER&AUXILIAR NÚMERO ATENDER&TELEFONE SEU CAPACIDADE ATENDIMENTO RESULTADO OBTER RECURSO HUMANO ENVOLVER&PARTICIPAR [PONTO],True,"The entity should highlight in its report the activities developed, its objectives, with the clear identification of each service, project, program or social assistance benefit, the methodology used, the target audience, the number of served, their capacity for care, the results obtained and human resources involved."
"Se você fez uma solicitação de procuração, envie os documentos por processo digital ou cartório conveniado.",SE VOCÊ FAZER SOLICITAÇÃO PROCURAR ENVIAR DOCUMENTO&PAPEL PROCESSO&SEQUÊNCIA DIGITAL&COMPUTADOR OU CARTÓRIO CONVENIADO [PONTO],True,"If you made a power of attorney, send the documents by digital process or convenient notary."
Veja a orientação para cadastro de trabalhos científicos na,1S_VER_2S ORIENTAÇÃO CADASTRO TRABALHO CIENTÍFICO,True,See the guidance for registration of scientific works in the
